,country,icaoCodes,airFieldName,latitude,longitude,ddLatitude,ddLongitude,airportUse,runwayOneDimensions,runwayOneSurface,runwayTwoDimensions,runwayTwoSurface,runwayThreeDimensions,runwayThreeSurface,runwayFourDimensions,runwayFourSurface,weatherLink
32,IT,LIED,Decimomannu Airport,N39.21.23',E8.58.30',39.35,8.966666666666667,Military,9810 x 148feet,Hard,8501 x 75feet,Unknown,,,,,https://www.getmetar.com/LIED
33,IT,LIDF,Fano Airport,N43.49.55',E13.1.65',43.81666666666667,13.016666666666667, Public,,,,,,,,,https://www.getmetar.com/LIDF
34,IT,LIPF,Ferrara Airport,N44.48.95',E11.36.80',44.8,11.6, Public,,,,,,,,,https://www.getmetar.com/LIPF
35,IT,LIRQ,Firenze Peretola Airport,N43.48.52',E11.12.17',43.8,11.2, Public,5741 x 98feet,Hard,,,,,,,https://www.getmetar.com/LIRQ
36,IT,LIBF,Foggia Gina Lisa Airport,N41.26.00',E15.32.08',41.43333333333333,15.533333333333333, Public,4718 x 154feet,Hard,,,,,,,https://www.getmetar.com/LIBF
37,IT,LIAF,Foligno Airport,N42.55.97',E12.42.60',42.91666666666666,12.7, Public,4593 x 98feet,Hard,3609 x 98feet,Unknown,,,,,https://www.getmetar.com/LIAF
38,IT,LIPK,Forli Airport,N44.11.73',E12.4.18',44.18333333333333,12.066666666666665, Public,7910 x 148feet,Hard,,,,,,,https://www.getmetar.com/LIPK
39,IT,LIRH,Frosinone Airport,N41.38.70',E13.17.94',41.63333333333333,13.283333333333333,Military,4695 x 131feet,Soft,,,,,,,https://www.getmetar.com/LIRH
40,IT,LIMJ,Genoa Airport,N44.24.80',E8.50.25',44.4,8.833333333333334, Public,9567 x 148feet,Hard,,,,,,,https://www.getmetar.com/LIMJ
41,IT,LIPL,Ghedi Airport,N45.26.14',E10.16.22',45.43333333333333,10.266666666666667,Military,9813 x 148feet,Hard,,,,,,,https://www.getmetar.com/LIPL
