,country,icaoCodes,airFieldName,latitude,longitude,ddLatitude,ddLongitude,airportUse,runwayOneDimensions,runwayOneSurface,runwayTwoDimensions,runwayTwoSurface,runwayThreeDimensions,runwayThreeSurface,runwayFourDimensions,runwayFourSurface,weatherLink
137,DE,EDMK,Kempten Durach Airport,N47.41.56',E10.20.30',47.68333333333333,10.333333333333334, Public,,,,,,,,,https://www.getmetar.com/EDMK
138,DE,EDMJ,Jesenwang Airport,N48.10.46',E11.7.50',48.166666666666664,11.116666666666667,Private,1339 x 39feet,Hard,,,,,,,https://www.getmetar.com/EDMJ
139,DE,EDMI,Illertissen Airport,N48.14.17',E10.8.33',48.233333333333334,10.133333333333333, Public,,,,,,,,,https://www.getmetar.com/EDMI
140,DE,EDMH,Gunzenhausen Reutberg Airport,N49.6.72',E10.46.91',49.1,10.766666666666667, Public,2378 x 49feet,Hard,,,,,,,https://www.getmetar.com/EDMH
141,DE,EDMG,Gunzburg Donauried Airport,N48.29.23',E10.17.01',48.483333333333334,10.283333333333333, Public,1902 x 98feet,Soft,,,,,,,https://www.getmetar.com/EDMG
142,DE,EDMF,Furstenzell Bei Pa Airport,N48.31.08',E13.20.76',48.516666666666666,13.333333333333334, Public,1591 x 39feet,Hard,,,,,,,https://www.getmetar.com/EDMF
143,DE,EDME,Eggenfelden Airport,N48.23.77',E12.43.42',48.38333333333333,12.716666666666667, Public,3806 x 75feet,Hard,,,,,,,https://www.getmetar.com/EDME
144,DE,EDMD,Dachau Grobenried Airport,N48.13.71',E11.25.39',48.21666666666667,11.416666666666666, Public,,,,,,,,,https://www.getmetar.com/EDMD
145,DE,EDMA,Augsburg Airport,N48.25.51',E10.55.91',48.416666666666664,10.916666666666666, Public,5230 x 98feet,Hard,,,,,,,https://www.getmetar.com/EDMA
146,DE,EDJG,Grabenstatt Airport,N47.51.18',E12.33.03',47.85,12.55, Public,,,,,,,,,https://www.getmetar.com/EDJG
147,DE,EDJA,Memmingen Airport,N47.59.33',E10.14.37',47.983333333333334,10.233333333333333, Public,7877 x 98feet,Hard,,,,,,,https://www.getmetar.com/EDJA
148,DE,EDGJ,Ochsenfurt Airport,N49.40.45',E10.4.29',49.666666666666664,10.066666666666666, Public,,,,,,,,,https://www.getmetar.com/EDGJ
149,DE,EDGH,Hettstadt Airport,N49.47.92',E9.50.21',49.78333333333333,9.833333333333334, Public,1804 x 98feet,Soft,,,,,,,https://www.getmetar.com/EDGH
150,DE,EDFW,Wurzburg Schenkenturm Airport,N49.49.08',E9.53.83',49.81666666666667,9.883333333333333, Public,,,,,,,,,https://www.getmetar.com/EDFW
151,DE,EDFU,Mainbullau Airport,N49.41.70',E9.10.92',49.68333333333333,9.166666666666666, Public,,,,,,,,,https://www.getmetar.com/EDFU
152,DE,EDFS,Schweinfurt Sud Airport,N50.0.63',E10.15.08',50.0,10.25, Public,,,,,,,,,https://www.getmetar.com/EDFS
153,DE,EDFR,Rothenburg Airport,N49.23.44',E10.13.13',49.38333333333333,10.216666666666667, Public,,,,,,,,,https://www.getmetar.com/EDFR
154,DE,EDFK,Bad Kissingen AAF Airport,N50.12.63',E10.4.13',50.2,10.066666666666666, Public,2600 x 98feet,Soft,,,,,,,https://www.getmetar.com/EDFK
155,DE,EDFJ,Lager Hammelburg Airport,N50.5.91',E9.53.01',50.083333333333336,9.883333333333333, Public,,,,,,,,,https://www.getmetar.com/EDFJ
156,DE,EDFD,Bad Neustadt Saale Grasberg Airport,N50.18.33',E10.13.59',50.3,10.216666666666667, Public,2000 x 49feet,Hard,,,,,,,https://www.getmetar.com/EDFD
157,DE,EDFC,Aschaffenburg Airport,N49.56.33',E9.3.75',49.93333333333333,9.05, Public,2755 x 66feet,Hard,,,,,,,https://www.getmetar.com/EDFC
158,DE,EDDN,Nuernberg Airport,N49.29.92',E11.4.68',49.483333333333334,11.066666666666666, Public,8859 x 148feet,Hard,,,,,,,https://www.getmetar.com/EDDN
159,DE,EDDM,Muenchen Airport,N48.21.23',E11.47.17',48.35,11.783333333333333, Public,13123 x 197feet,Hard,13123 x 197feet,Unknown,,,,,https://www.getmetar.com/EDDM
160,DE,EDDT,Berlin Tegel Airport,N52.33.58',E13.17.26',52.55,13.283333333333333, Public,9918 x 151feet,Hard,7966 x 151feet,Unknown,,,,,https://www.getmetar.com/EDDT
161,DE,ETSH,Holzdorf Airport,N51.46.07',E13.10.06',51.766666666666666,13.166666666666666,Military,7936 x 98feet,Hard,,,,,,,https://www.getmetar.com/ETSH
162,DE,EDUS,Finsterwall Schacksdorf Airport,N51.36.45',E13.44.28',51.6,13.733333333333333, Public,3937 x 98feet,Hard,2904 x 131feet,Unknown,,,,,https://www.getmetar.com/EDUS
163,DE,EDUF,Falkenberg Lonnewitz Airport,N51.32.87',E13.13.69',51.53333333333333,13.216666666666667, Public,3937 x 98feet,Hard,,,,,,,https://www.getmetar.com/EDUF
164,DE,EDOR,Stolln Rhinow Airport,N52.44.77',E12.23.67',52.733333333333334,12.383333333333333, Public,,,,,,,,,https://www.getmetar.com/EDOR
165,DE,EDON,Neuhardenberg Airport,N52.36.78',E14.14.56',52.6,14.233333333333333, Public,7874 x 164feet,Hard,,,,,,,https://www.getmetar.com/EDON
166,DE,EDOJ,Lusse Airport,N52.8.65',E12.40.18',52.13333333333333,12.666666666666666, Public,,,,,,,,,https://www.getmetar.com/EDOJ
167,DE,EDOI,Bienenfarm Airport,N52.39.60',E12.44.75',52.65,12.733333333333333, Public,2788 x 131feet,Soft,,,,,,,https://www.getmetar.com/EDOI
